idiom,label,count
sub_401000 proc near   | * | jmp ds:??1exception@std@@UAE@XZ  ,msvc,1
"push ebx  | * | mov ebx, eax ",msvc,1
push esi  | * | push edi ,msvc,4
"mov ebx, eax  | * | lea eax, [ebp+arg_4] ",msvc,1
"push edi  | * | mov [ebp+var_4], ebx ",msvc,1
"lea eax, [ebp+arg_4]  | * | call sub_401900 ",msvc,1
"mov [ebp+var_4], ebx  | * | mov ecx, [ebx] ",msvc,1
"call sub_401900  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
"mov ecx, [ebx]  | * | jz short loc_401495 ",msvc,1
"cmp byte ptr [ecx+15h], 0  | * | mov edi, [ebx+8] ",msvc,1
jz short loc_401495  | * | jmp short loc_4014AC ,msvc,1
"mov edi, [ebx+8]  | * | loc_401495:  ",msvc,1
"jmp short loc_4014AC  | * | mov eax, [ebx+8] ",msvc,1
"loc_401495:   | * | cmp byte ptr [eax+15h], 0 ",msvc,1
"mov eax, [ebx+8]  | * | jz short loc_4014A2 ",msvc,1
"cmp byte ptr [eax+15h], 0  | * | mov edi, ecx ",msvc,1
jz short loc_4014A2  | * | jmp short loc_4014AC ,msvc,1
"mov edi, ecx  | * | loc_4014A2:  ",msvc,1
"jmp short loc_4014AC  | * | mov eax, [ebp+arg_4] ",msvc,1
"loc_4014A2:   | * | mov edi, [eax+8] ",msvc,1
"mov eax, [ebp+arg_4]  | * | cmp eax, ebx ",msvc,1
"mov edi, [eax+8]  | * | jnz short loc_401528 ",msvc,1
"cmp eax, ebx  | * | loc_4014AC:  ",msvc,1
"jnz short loc_401528  | * | cmp byte ptr [edi+15h], 0 ",msvc,1
"loc_4014AC:   | * | mov esi, [ebx+4] ",msvc,1
"cmp byte ptr [edi+15h], 0  | * | jnz short loc_4014B8 ",msvc,1
"mov esi, [ebx+4]  | * | mov [edi+4], esi ",msvc,1
jnz short loc_4014B8  | * | loc_4014B8:  ,msvc,1
"mov [edi+4], esi  | * | mov eax, dword_13477D8 ",msvc,1
"loc_4014B8:   | * | cmp [eax+4], ebx ",msvc,1
"mov eax, dword_13477D8  | * | jnz short loc_4014C7 ",msvc,1
"cmp [eax+4], ebx  | * | mov [eax+4], edi ",msvc,1
jnz short loc_4014C7  | * | jmp short loc_4014D2 ,msvc,1
"mov [eax+4], edi  | * | loc_4014C7:  ",msvc,1
"jmp short loc_4014D2  | * | cmp [esi], ebx ",msvc,1
loc_4014C7:   | * | jnz short loc_4014CF ,msvc,1
"cmp [esi], ebx  | * | mov [esi], edi ",msvc,1
jnz short loc_4014CF  | * | jmp short loc_4014D2 ,msvc,1
"mov [esi], edi  | * | loc_4014CF:  ",msvc,1
"jmp short loc_4014D2  | * | mov [esi+8], edi ",msvc,1
loc_4014CF:   | * | loc_4014D2:  ,msvc,1
"mov [esi+8], edi  | * | mov edx, dword_13477D8 ",msvc,1
"loc_4014D2:   | * | cmp [edx], ebx ",msvc,1
"mov edx, dword_13477D8  | * | jnz short loc_4014FC ",msvc,1
"cmp [edx], ebx  | * | cmp byte ptr [edi+15h], 0 ",msvc,1
jnz short loc_4014FC  | * | jz short loc_4014E6 ,msvc,1
"cmp byte ptr [edi+15h], 0  | * | mov ecx, esi ",msvc,1
jz short loc_4014E6  | * | jmp short loc_4014FA ,msvc,1
"mov ecx, esi  | * | loc_4014E6:  ",msvc,1
"jmp short loc_4014FA  | * | mov eax, [edi] ",msvc,1
"loc_4014E6:   | * | cmp byte ptr [eax+15h], 0 ",msvc,1
"mov eax, [edi]  | * | mov ecx, edi ",msvc,1
"cmp byte ptr [eax+15h], 0  | * | jnz short loc_4014FA ",msvc,1
"mov ecx, edi  | * | loc_4014F0:  ",msvc,1
"jnz short loc_4014FA  | * | mov ecx, eax ",msvc,1
"loc_4014F0:   | * | mov eax, [ecx] ",msvc,1
"mov eax, [ecx]  | * | jz short loc_4014F0 ",msvc,1
"cmp byte ptr [eax+15h], 0  | * | loc_4014FA:  ",msvc,1
"jz short loc_4014F0  | * | mov [edx], ecx ",msvc,1
loc_4014FA:   | * | loc_4014FC:  ,msvc,1
"mov [edx], ecx  | * | mov ecx, dword_13477D8 ",msvc,1
"loc_4014FC:   | * | cmp [ecx+8], ebx ",msvc,1
"mov ecx, dword_13477D8  | * | jnz short loc_401582 ",msvc,1
"cmp [ecx+8], ebx  | * | cmp byte ptr [edi+15h], 0 ",msvc,1
jnz short loc_401582  | * | jz short loc_401516 ,msvc,1
"cmp byte ptr [edi+15h], 0  | * | mov eax, esi ",msvc,1
"jz short loc_401516  | * | mov edx, ecx ",msvc,1
"mov eax, esi  | * | mov [edx+8], eax ",msvc,1
"mov edx, ecx  | * | jmp short loc_401582 ",msvc,1
"mov [edx+8], eax  | * | loc_401516:  ",msvc,1
"jmp short loc_401582  | * | mov eax, edi ",msvc,1
loc_401516:   | * | call sub_4018E0 ,msvc,1
"mov eax, edi  | * | mov edx, dword_13477D8 ",msvc,1
"call sub_4018E0  | * | mov [edx+8], eax ",msvc,1
"mov edx, dword_13477D8  | * | jmp short loc_401582 ",msvc,1
"mov [edx+8], eax  | * | loc_401528:  ",msvc,1
"jmp short loc_401582  | * | mov [ecx+4], eax ",msvc,1
"loc_401528:   | * | mov ecx, [ebx] ",msvc,1
"mov [ecx+4], eax  | * | mov [eax], ecx ",msvc,1
"mov ecx, [ebx]  | * | cmp eax, [ebx+8] ",msvc,1
"mov [eax], ecx  | * | jnz short loc_401538 ",msvc,1
"cmp eax, [ebx+8]  | * | mov esi, eax ",msvc,1
jnz short loc_401538  | * | jmp short loc_401552 ,msvc,1
"mov esi, eax  | * | loc_401538:  ",msvc,1
"jmp short loc_401552  | * | cmp byte ptr [edi+15h], 0 ",msvc,1
"loc_401538:   | * | mov esi, [eax+4] ",msvc,1
"cmp byte ptr [edi+15h], 0  | * | jnz short loc_401544 ",msvc,1
"mov esi, [eax+4]  | * | mov [edi+4], esi ",msvc,1
jnz short loc_401544  | * | loc_401544:  ,msvc,1
"mov [edi+4], esi  | * | mov [esi], edi ",msvc,1
"loc_401544:   | * | mov ecx, [ebx+8] ",msvc,1
"mov [esi], edi  | * | mov [eax+8], ecx ",msvc,1
"mov ecx, [ebx+8]  | * | mov edx, [ebx+8] ",msvc,1
"mov [eax+8], ecx  | * | mov [edx+4], eax ",msvc,1
"mov edx, [ebx+8]  | * | loc_401552:  ",msvc,1
"mov [edx+4], eax  | * | mov ecx, dword_13477D8 ",msvc,1
"loc_401552:   | * | cmp [ecx+4], ebx ",msvc,1
"mov ecx, dword_13477D8  | * | jnz short loc_401562 ",msvc,1
"cmp [ecx+4], ebx  | * | mov [ecx+4], eax ",msvc,1
jnz short loc_401562  | * | jmp short loc_401570 ,msvc,1
"mov [ecx+4], eax  | * | loc_401562:  ",msvc,1
"jmp short loc_401570  | * | mov ecx, [ebx+4] ",msvc,1
"loc_401562:   | * | cmp [ecx], ebx ",msvc,1
"mov ecx, [ebx+4]  | * | jnz short loc_40156D ",msvc,1
"cmp [ecx], ebx  | * | mov [ecx], eax ",msvc,1
jnz short loc_40156D  | * | jmp short loc_401570 ,msvc,1
"mov [ecx], eax  | * | loc_40156D:  ",msvc,1
"jmp short loc_401570  | * | mov [ecx+8], eax ",msvc,1
loc_40156D:   | * | loc_401570:  ,msvc,1
"mov [ecx+8], eax  | * | mov ecx, [ebx+4] ",msvc,1
"loc_401570:   | * | mov [eax+4], ecx ",msvc,1
"mov ecx, [ebx+4]  | * | mov dl, [ebx+14h] ",msvc,1
"mov [eax+4], ecx  | * | mov cl, [eax+14h] ",msvc,1
"mov dl, [ebx+14h]  | * | mov [eax+14h], dl ",msvc,1
"mov cl, [eax+14h]  | * | mov [ebx+14h], cl ",msvc,1
"mov [eax+14h], dl  | * | loc_401582:  ",msvc,1
"mov [ebx+14h], cl  | * | mov eax, [ebp+var_4] ",msvc,1
"loc_401582:   | * | mov ebx, 1 ",msvc,1
"mov eax, [ebp+var_4]  | * | cmp [eax+14h], bl ",msvc,1
"mov ebx, 1  | * | jnz loc_401686 ",msvc,1
"cmp [eax+14h], bl  | * | mov ecx, dword_13477D8 ",msvc,1
"jnz loc_401686  | * | cmp edi, [ecx+4] ",msvc,1
"mov ecx, dword_13477D8  | * | jz loc_401683 ",msvc,1
"cmp edi, [ecx+4]  | * | loc_4015A2:  ",msvc,1
"jz loc_401683  | * | cmp [edi+14h], bl ",msvc,1
loc_4015A2:   | * | jnz loc_401683 ,msvc,1
"cmp [edi+14h], bl  | * | mov ecx, [esi] ",msvc,1
"jnz loc_401683  | * | cmp edi, ecx ",msvc,1
"mov ecx, [esi]  | * | jnz short loc_401611 ",msvc,1
"cmp edi, ecx  | * | mov ecx, [esi+8] ",msvc,1
"jnz short loc_401611  | * | cmp byte ptr [ecx+14h], 0 ",msvc,1
"mov ecx, [esi+8]  | * | jnz short loc_4015CB ",msvc,1
"cmp byte ptr [ecx+14h], 0  | * | mov [ecx+14h], bl ",msvc,2
"jnz short loc_4015CB  | * | mov ecx, esi ",msvc,1
"mov [ecx+14h], bl  | * | mov byte ptr [esi+14h], 0 ",msvc,2
"mov ecx, esi  | * | call sub_401840 ",msvc,2
"mov byte ptr [esi+14h], 0  | * | mov ecx, [esi+8] ",msvc,1
call sub_401840  | * | loc_4015CB:  ,msvc,1
"mov ecx, [esi+8]  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
loc_4015CB:   | * | jnz short loc_401640 ,msvc,1
"cmp byte ptr [ecx+15h], 0  | * | mov edx, [ecx] ",msvc,1
"jnz short loc_401640  | * | cmp [edx+14h], bl ",msvc,2
"mov edx, [ecx]  | * | jnz short loc_4015E0 ",msvc,1
"cmp [edx+14h], bl  | * | mov eax, [ecx+8] ",msvc,2
"jnz short loc_4015E0  | * | cmp [eax+14h], bl ",msvc,1
"mov eax, [ecx+8]  | * | jz short loc_40163C ",msvc,1
"cmp [eax+14h], bl  | * | loc_4015E0:  ",msvc,1
"jz short loc_40163C  | * | mov edx, [ecx+8] ",msvc,1
"loc_4015E0:   | * | cmp [edx+14h], bl ",msvc,1
"mov edx, [ecx+8]  | * | jnz short loc_4015F9 ",msvc,1
"cmp [edx+14h], bl  | * | mov eax, [ecx] ",msvc,2
"jnz short loc_4015F9  | * | mov [eax+14h], bl ",msvc,1
"mov eax, [ecx]  | * | mov byte ptr [ecx+14h], 0 ",msvc,1
"mov [eax+14h], bl  | * | call sub_401890 ",msvc,1
"mov byte ptr [ecx+14h], 0  | * | mov ecx, [esi+8] ",msvc,1
call sub_401890  | * | loc_4015F9:  ,msvc,1
"mov ecx, [esi+8]  | * | mov dl, [esi+14h] ",msvc,1
"loc_4015F9:   | * | mov [ecx+14h], dl ",msvc,1
"mov dl, [esi+14h]  | * | mov [esi+14h], bl ",msvc,2
"mov [ecx+14h], dl  | * | mov eax, [ecx+8] ",msvc,1
"mov [esi+14h], bl  | * | mov ecx, esi ",msvc,2
"mov eax, [ecx+8]  | * | mov [eax+14h], bl ",msvc,1
"mov [eax+14h], bl  | * | jmp short loc_401683 ",msvc,1
call sub_401840  | * | loc_401611:  ,msvc,1
"jmp short loc_401683  | * | cmp byte ptr [ecx+14h], 0 ",msvc,1
loc_401611:   | * | jnz short loc_401627 ,msvc,1
"jnz short loc_401627  | * | mov ecx, esi ",msvc,1
"mov ecx, esi  | * | call sub_401890 ",msvc,2
"mov byte ptr [esi+14h], 0  | * | mov ecx, [esi] ",msvc,1
call sub_401890  | * | loc_401627:  ,msvc,1
"mov ecx, [esi]  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
loc_401627:   | * | jnz short loc_401640 ,msvc,1
"cmp byte ptr [ecx+15h], 0  | * | mov edx, [ecx+8] ",msvc,2
"mov edx, [ecx+8]  | * | jnz short loc_401656 ",msvc,1
"jnz short loc_401656  | * | cmp [eax+14h], bl ",msvc,1
"mov eax, [ecx]  | * | jnz short loc_401656 ",msvc,1
"cmp [eax+14h], bl  | * | loc_40163C:  ",msvc,1
"jnz short loc_401656  | * | mov byte ptr [ecx+14h], 0 ",msvc,1
loc_40163C:   | * | loc_401640:  ,msvc,1
"mov byte ptr [ecx+14h], 0  | * | mov ecx, dword_13477D8 ",msvc,1
"loc_401640:   | * | mov edi, esi ",msvc,1
"mov ecx, dword_13477D8  | * | mov esi, [esi+4] ",msvc,1
"mov edi, esi  | * | cmp edi, [ecx+4] ",msvc,1
"mov esi, [esi+4]  | * | jnz loc_4015A2 ",msvc,1
"cmp edi, [ecx+4]  | * | jmp short loc_401683 ",msvc,1
jnz loc_4015A2  | * | loc_401656:  ,msvc,1
"jmp short loc_401683  | * | mov edx, [ecx] ",msvc,1
"loc_401656:   | * | cmp [edx+14h], bl ",msvc,1
"mov edx, [ecx]  | * | jnz short loc_40166E ",msvc,1
"jnz short loc_40166E  | * | mov [eax+14h], bl ",msvc,1
"mov eax, [ecx+8]  | * | mov byte ptr [ecx+14h], 0 ",msvc,1
"mov [eax+14h], bl  | * | call sub_401840 ",msvc,1
"mov byte ptr [ecx+14h], 0  | * | mov ecx, [esi] ",msvc,1
call sub_401840  | * | loc_40166E:  ,msvc,1
"mov ecx, [esi]  | * | mov dl, [esi+14h] ",msvc,1
"loc_40166E:   | * | mov [ecx+14h], dl ",msvc,1
"mov [ecx+14h], dl  | * | mov eax, [ecx] ",msvc,1
"mov eax, [ecx]  | * | mov [eax+14h], bl ",msvc,1
"mov [eax+14h], bl  | * | loc_401683:  ",msvc,1
"call sub_401890  | * | mov [edi+14h], bl ",msvc,1
loc_401683:   | * | loc_401686:  ,msvc,1
"mov [edi+14h], bl  | * | mov ecx, [ebp+var_4] ",msvc,1
loc_401686:   | * | push ecx ,msvc,1
"mov ecx, [ebp+var_4]  | * | call ds:__imp_??3@YAXPAX@Z  ",msvc,1
"push ecx  | * | add esp, 4 ",msvc,1
"call ds:__imp_??3@YAXPAX@Z   | * | cmp dword_13477DC, 0 ",msvc,1
"add esp, 4  | * | jbe short loc_4016A2 ",msvc,1
"cmp dword_13477DC, 0  | * | sub dword_13477DC, ebx ",msvc,1
jbe short loc_4016A2  | * | loc_4016A2:  ,msvc,1
"sub dword_13477DC, ebx  | * | mov edx, [ebp+arg_4] ",msvc,1
"loc_4016A2:   | * | mov eax, [ebp+arg_0] ",msvc,1
"mov edx, [ebp+arg_4]  | * | pop edi ",msvc,1
"mov eax, [ebp+arg_0]  | * | pop esi ",msvc,1
"pop edi  | * | mov [eax], edx ",msvc,1
"mov [eax], edx  | * | mov esp, ebp ",msvc,1
pop ebp  | * | sub_401460 endp ,msvc,1
sub_401460 endp  | * | sub_4016C0 proc near  ,msvc,1
sub_4016C0 proc near   | * | push esi ,msvc,1
"mov eax, dword_13477D8  | * | push edi ",msvc,1
"push esi  | * | mov edi, [eax+4] ",msvc,1
"push edi  | * | cmp byte ptr [edi+15h], 0 ",msvc,2
"mov edi, [eax+4]  | * | mov esi, edi ",msvc,1
"cmp byte ptr [edi+15h], 0  | * | jnz short loc_401704 ",msvc,1
"mov esi, edi  | * | push ebx ",msvc,1
"jnz short loc_401704  | * | mov ebx, ds:__imp_??3@YAXPAX@Z  ",msvc,1
"push ebx  | * | lea esp, [esp+0] ",msvc,1
"mov ebx, ds:__imp_??3@YAXPAX@Z   | * | loc_4016E0:  ",msvc,1
"lea esp, [esp+0]  | * | mov eax, [esi+8] ",msvc,1
loc_4016E0:   | * | push eax ,msvc,1
"mov eax, [esi+8]  | * | mov ecx, offset unk_13477D4 ",msvc,1
push eax  | * | call sub_401800 ,msvc,2
"mov ecx, offset unk_13477D4  | * | mov esi, [esi] ",msvc,1
call sub_401800  | * | push edi ,msvc,2
"mov esi, [esi]  | * | call ebx  ",msvc,1
"push edi  | * | add esp, 4 ",msvc,2
"call ebx   | * | cmp byte ptr [esi+15h], 0 ",msvc,1
"add esp, 4  | * | mov edi, esi ",msvc,2
"cmp byte ptr [esi+15h], 0  | * | jz short loc_4016E0 ",msvc,1
"mov edi, esi  | * | mov eax, dword_13477D8 ",msvc,1
jz short loc_4016E0  | * | pop ebx ,msvc,1
"mov eax, dword_13477D8  | * | loc_401704:  ",msvc,1
"pop ebx  | * | mov [eax+4], eax ",msvc,1
"loc_401704:   | * | mov eax, dword_13477D8 ",msvc,1
"mov [eax+4], eax  | * | mov [eax], eax ",msvc,1
"mov eax, dword_13477D8  | * | mov eax, dword_13477D8 ",msvc,2
"mov [eax], eax  | * | pop edi ",msvc,1
"mov eax, dword_13477D8  | * | mov [eax+8], eax ",msvc,1
"pop edi  | * | mov dword_13477DC, 0 ",msvc,1
"mov [eax+8], eax  | * | pop esi ",msvc,1
"mov dword_13477DC, 0  | * | retn ",msvc,1
pop esi  | * | sub_4016C0 endp ,msvc,1
sub_4016C0 endp  | * | sub_401730 proc near  ,msvc,1
var_8 = dword ptr -8  | * | arg_0 = dword ptr 8 ,data,2
"push ebp  | * | sub esp, 8 ",msvc,2
"mov ebp, esp  | * | mov edx, dword_13477D8 ",msvc,1
"sub esp, 8  | * | mov ecx, [edx+4] ",msvc,1
"mov edx, dword_13477D8  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
"mov ecx, [edx+4]  | * | push ebx ",msvc,1
"cmp byte ptr [ecx+15h], 0  | * | mov ebx, [ebp+arg_0] ",msvc,1
"mov ebx, [ebp+arg_0]  | * | push edi ",msvc,2
"push esi  | * | mov [ebp+var_8], ecx ",msvc,1
"push edi  | * | mov [ebp+var_4], edx ",msvc,1
"mov [ebp+var_8], ecx  | * | jnz short loc_40178E ",msvc,1
"mov [ebp+var_4], edx  | * | mov edi, [eax] ",msvc,1
jnz short loc_40178E  | * | loc_401753:  ,msvc,1
"mov edi, [eax]  | * | mov esi, [ecx+0Ch] ",msvc,1
"loc_401753:   | * | cmp edi, esi ",msvc,1
"mov esi, [ecx+0Ch]  | * | jg short loc_401764 ",msvc,1
"cmp edi, esi  | * | jl short loc_401769 ",msvc,1
"jg short loc_401764  | * | mov ebx, [ecx+10h] ",msvc,1
"jl short loc_401769  | * | cmp ebx, [eax+4] ",msvc,1
"mov ebx, [ecx+10h]  | * | jge short loc_401769 ",msvc,1
"cmp ebx, [eax+4]  | * | loc_401764:  ",msvc,1
"jge short loc_401769  | * | mov ecx, [ecx+8] ",msvc,1
loc_401764:   | * | jmp short loc_401782 ,msvc,1
"mov ecx, [ecx+8]  | * | loc_401769:  ",msvc,1
"jmp short loc_401782  | * | cmp byte ptr [edx+15h], 0 ",msvc,1
loc_401769:   | * | jz short loc_40177D ,msvc,1
"cmp byte ptr [edx+15h], 0  | * | cmp edi, esi ",msvc,1
jz short loc_40177D  | * | jl short loc_40177B ,msvc,1
"cmp edi, esi  | * | mov esi, [eax+4] ",msvc,1
"jl short loc_40177B  | * | cmp esi, [ecx+10h] ",msvc,1
"mov esi, [eax+4]  | * | jge short loc_40177D ",msvc,1
"cmp esi, [ecx+10h]  | * | loc_40177B:  ",msvc,1
"jge short loc_40177D  | * | mov edx, ecx ",msvc,1
loc_40177B:   | * | loc_40177D:  ,msvc,1
"mov edx, ecx  | * | mov [ebp+var_4], ecx ",msvc,1
"loc_40177D:   | * | mov ecx, [ecx] ",msvc,1
"mov [ebp+var_4], ecx  | * | loc_401782:  ",msvc,1
"mov ecx, [ecx]  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
loc_401782:   | * | jz short loc_401753 ,msvc,1
"cmp byte ptr [ecx+15h], 0  | * | mov ecx, [ebp+var_8] ",msvc,1
"jz short loc_401753  | * | mov ebx, [ebp+arg_0] ",msvc,1
"mov ecx, [ebp+var_8]  | * | loc_40178E:  ",msvc,1
"mov ebx, [ebp+arg_0]  | * | cmp byte ptr [edx+15h], 0 ",msvc,1
loc_40178E:   | * | jnz short loc_401796 ,msvc,1
"cmp byte ptr [edx+15h], 0  | * | mov ecx, [edx] ",msvc,2
jnz short loc_401796  | * | loc_401796:  ,msvc,1
"mov ecx, [edx]  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
loc_401796:   | * | jnz short loc_4017C0 ,msvc,1
"cmp byte ptr [ecx+15h], 0  | * | mov edi, [eax] ",msvc,1
"jnz short loc_4017C0  | * | mov edi, edi ",msvc,1
"mov edi, [eax]  | * | loc_4017A0:  ",msvc,1
"mov edi, edi  | * | mov esi, [ecx+0Ch] ",msvc,1
"loc_4017A0:   | * | cmp esi, edi ",msvc,1
"mov esi, [ecx+0Ch]  | * | jg short loc_4017B1 ",msvc,1
"cmp esi, edi  | * | jl short loc_4017B7 ",msvc,1
"jg short loc_4017B1  | * | mov esi, [eax+4] ",msvc,1
"jl short loc_4017B7  | * | cmp esi, [ecx+10h] ",msvc,1
"mov esi, [eax+4]  | * | jge short loc_4017B7 ",msvc,1
"cmp esi, [ecx+10h]  | * | loc_4017B1:  ",msvc,1
"jge short loc_4017B7  | * | mov edx, ecx ",msvc,1
"loc_4017B1:   | * | mov ecx, [ecx] ",msvc,1
"mov edx, ecx  | * | jmp short loc_4017BA ",msvc,1
"mov ecx, [ecx]  | * | loc_4017B7:  ",msvc,1
"jmp short loc_4017BA  | * | mov ecx, [ecx+8] ",msvc,1
loc_4017B7:   | * | loc_4017BA:  ,msvc,1
"mov ecx, [ecx+8]  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
loc_4017BA:   | * | jz short loc_4017A0 ,msvc,1
"cmp byte ptr [ecx+15h], 0  | * | loc_4017C0:  ",msvc,1
"jz short loc_4017A0  | * | mov eax, [ebp+var_4] ",msvc,1
loc_4017C0:   | * | pop edi ,msvc,1
"mov eax, [ebp+var_4]  | * | mov [ebx], eax ",msvc,1
pop edi  | * | pop esi ,msvc,3
"mov [ebx], eax  | * | mov [ebx+4], edx ",msvc,1
"pop esi  | * | mov eax, ebx ",msvc,1
"mov [ebx+4], edx  | * | pop ebx ",msvc,1
"mov eax, ebx  | * | mov esp, ebp ",msvc,2
pop ebp  | * | sub_401730 endp ,msvc,1
sub_401730 endp  | * | loc_4017E0:  ,msvc,1
"align 10h  | * | mov eax, [eax] ",msvc,1
"loc_4017E0:   | * | mov ecx, [eax] ",msvc,1
"mov eax, [eax]  | * | mov edx, [ecx+4] ",msvc,1
"mov eax, [edx+eax+38h]  | * | jz short locret_4017F8 ",msvc,1
"jz short locret_4017F8  | * | mov ecx, eax ",msvc,1
"mov ecx, eax  | * | jmp eax ",msvc,1
"mov eax, [edx+8]  | * | locret_4017F8:  ",msvc,1
jmp eax  | * | retn ,msvc,1
locret_4017F8:   | * | align 10h ,msvc,1
retn  | * | sub_401800 proc near  ,msvc,1
sub_401800 proc near   | * | push ebp ,msvc,1
push ebp  | * | push ebx ,msvc,1
"mov ebp, esp  | * | push esi ",msvc,2
"push esi  | * | mov edi, [ebp+arg_0] ",msvc,2
"mov edi, [ebp+arg_0]  | * | mov ebx, ecx ",msvc,1
"cmp byte ptr [edi+15h], 0  | * | mov esi, edi ",msvc,1
"mov ebx, ecx  | * | jnz short loc_401832 ",msvc,1
"mov esi, edi  | * | loc_401813:  ",msvc,1
"jnz short loc_401832  | * | mov eax, [esi+8] ",msvc,1
loc_401813:   | * | push eax ,msvc,1
"mov eax, [esi+8]  | * | mov ecx, ebx ",msvc,1
"mov ecx, ebx  | * | mov esi, [esi] ",msvc,1
"mov esi, [esi]  | * | call ds:__imp_??3@YAXPAX@Z  ",msvc,1
"call ds:__imp_??3@YAXPAX@Z   | * | cmp byte ptr [esi+15h], 0 ",msvc,1
"cmp byte ptr [esi+15h], 0  | * | jz short loc_401813 ",msvc,1
"mov edi, esi  | * | loc_401832:  ",msvc,1
jz short loc_401813  | * | pop edi ,msvc,1
loc_401832:   | * | pop esi ,msvc,1
pop edi  | * | pop ebx ,msvc,7
pop ebx  | * | retn 4 ,msvc,1
pop ebp  | * | sub_401800 endp ,msvc,1
sub_401800 endp  | * | sub_401840 proc near  ,msvc,1
"align 10h  | * | mov eax, [ecx+8] ",msvc,1
"sub_401840 proc near   | * | mov edx, [eax] ",msvc,1
"mov eax, [ecx+8]  | * | mov [ecx+8], edx ",msvc,1
"mov edx, [eax]  | * | mov edx, [eax] ",msvc,1
"mov [ecx+8], edx  | * | cmp byte ptr [edx+15h], 0 ",msvc,1
"mov edx, [eax]  | * | jnz short loc_401853 ",msvc,1
"cmp byte ptr [edx+15h], 0  | * | mov [edx+4], ecx ",msvc,2
jnz short loc_401853  | * | loc_401853:  ,msvc,1
"mov [edx+4], ecx  | * | mov edx, [ecx+4] ",msvc,2
"loc_401853:   | * | mov [eax+4], edx ",msvc,1
"mov edx, [ecx+4]  | * | mov edx, dword_13477D8 ",msvc,2
"mov [eax+4], edx  | * | cmp ecx, [edx+4] ",msvc,2
"mov edx, dword_13477D8  | * | jnz short loc_40186D ",msvc,1
"cmp ecx, [edx+4]  | * | mov [edx+4], eax ",msvc,2
"jnz short loc_40186D  | * | mov [eax], ecx ",msvc,1
"mov [edx+4], eax  | * | mov [ecx+4], eax ",msvc,2
"mov [eax], ecx  | * | retn ",msvc,4
"mov [ecx+4], eax  | * | loc_40186D:  ",msvc,1
"retn  | * | mov edx, [ecx+4] ",msvc,2
"loc_40186D:   | * | cmp ecx, [edx] ",msvc,1
"mov edx, [ecx+4]  | * | jnz short loc_40187C ",msvc,1
"cmp ecx, [edx]  | * | mov [edx], eax ",msvc,1
"jnz short loc_40187C  | * | mov [eax], ecx ",msvc,1
"mov [edx], eax  | * | mov [ecx+4], eax ",msvc,2
"mov [ecx+4], eax  | * | loc_40187C:  ",msvc,1
"retn  | * | mov [edx+8], eax ",msvc,1
"loc_40187C:   | * | mov [eax], ecx ",msvc,1
"mov [edx+8], eax  | * | mov [ecx+4], eax ",msvc,2
"mov [ecx+4], eax  | * | sub_401840 endp ",msvc,1
sub_401840 endp  | * | sub_401890 proc near  ,msvc,1
"align 10h  | * | mov eax, [ecx] ",msvc,1
"sub_401890 proc near   | * | mov edx, [eax+8] ",msvc,1
"mov eax, [ecx]  | * | mov [ecx], edx ",msvc,1
"mov edx, [eax+8]  | * | mov edx, [eax+8] ",msvc,1
"mov [ecx], edx  | * | cmp byte ptr [edx+15h], 0 ",msvc,1
"mov edx, [eax+8]  | * | jnz short loc_4018A3 ",msvc,1
jnz short loc_4018A3  | * | loc_4018A3:  ,msvc,1
"loc_4018A3:   | * | mov [eax+4], edx ",msvc,1
"mov edx, dword_13477D8  | * | jnz short loc_4018BE ",msvc,1
"jnz short loc_4018BE  | * | mov [eax+8], ecx ",msvc,1
"mov [eax+8], ecx  | * | retn ",msvc,3
"mov [ecx+4], eax  | * | loc_4018BE:  ",msvc,1
"loc_4018BE:   | * | cmp ecx, [edx+8] ",msvc,1
"mov edx, [ecx+4]  | * | jnz short loc_4018D0 ",msvc,1
"cmp ecx, [edx+8]  | * | mov [edx+8], eax ",msvc,1
"jnz short loc_4018D0  | * | mov [eax+8], ecx ",msvc,1
"mov [ecx+4], eax  | * | loc_4018D0:  ",msvc,1
"retn  | * | mov [edx], eax ",msvc,1
"loc_4018D0:   | * | mov [eax+8], ecx ",msvc,1
"mov [ecx+4], eax  | * | sub_401890 endp ",msvc,1
sub_401890 endp  | * | sub_4018E0 proc near  ,msvc,1
"align 10h  | * | mov ecx, [eax+8] ",msvc,1
"sub_4018E0 proc near   | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
"mov ecx, [eax+8]  | * | jnz short locret_4018FB ",msvc,1
"cmp byte ptr [ecx+15h], 0  | * | lea esp, [esp+0] ",msvc,2
jnz short locret_4018FB  | * | loc_4018F0:  ,msvc,1
"lea esp, [esp+0]  | * | mov eax, ecx ",msvc,1
"loc_4018F0:   | * | mov ecx, [eax+8] ",msvc,1
"mov eax, ecx  | * | cmp byte ptr [ecx+15h], 0 ",msvc,1
"mov ecx, [eax+8]  | * | jz short loc_4018F0 ",msvc,1
