idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"movdqa xmmword ptr [rdi-2Fh], xmm0   | * | movdqa xmmword ptr [rdi-1Fh], xmm0  ",icc,1
loc_402C53:   | * | loc_402C58:  ,icc,1
"movdqa xmmword ptr [rdi-1Fh], xmm0   | * | mov [rdi-0Fh], rdx  ",icc,1
"loc_402C58:   | * | mov [rdi-7], edx ",icc,1
"mov [rdi-0Fh], rdx   | * | mov [rdi-3], dx ",icc,1
"mov [rdi-7], edx  | * | mov [rdi-1], dl ",icc,1
"mov [rdi-1], dl  | * | loc_402C69:  ",icc,1
"retn 0  | * | mov r9d, cs:__libirc_largest_cache_size ",icc,1
"loc_402C69:   | * | cmp r8, r9 ",icc,1
"mov r9d, cs:__libirc_largest_cache_size  | * | jg short loc_402CD0 ",icc,1
"cmp r8, r9  | * | jmp short loc_402C80 ",icc,1
jg short loc_402CD0  | * | align 20h ,icc,1
jmp short loc_402C80  | * | loc_402C80:  ,icc,1
"align 20h  | * | lea r8, [r8-80h] ",icc,1
"loc_402C80:   | * | movdqa xmmword ptr [rdi], xmm0 ",icc,1
"lea r8, [r8-80h]  | * | movdqa xmmword ptr [rdi+10h], xmm0 ",icc,1
"movdqa xmmword ptr [rdi], xmm0  | * | movdqa xmmword ptr [rdi+20h], xmm0 ",icc,1
"movdqa xmmword ptr [rdi+10h], xmm0  | * | movdqa xmmword ptr [rdi+30h], xmm0 ",icc,1
"movdqa xmmword ptr [rdi+20h], xmm0  | * | cmp r8, 80h ",icc,1
"movdqa xmmword ptr [rdi+30h], xmm0  | * | movdqa xmmword ptr [rdi+40h], xmm0 ",icc,1
"cmp r8, 80h  | * | movdqa xmmword ptr [rdi+50h], xmm0 ",icc,1
"movdqa xmmword ptr [rdi+40h], xmm0  | * | movdqa xmmword ptr [rdi+60h], xmm0 ",icc,1
"movdqa xmmword ptr [rdi+50h], xmm0  | * | movdqa xmmword ptr [rdi+70h], xmm0 ",icc,1
"movdqa xmmword ptr [rdi+60h], xmm0  | * | lea rdi, [rdi+80h] ",icc,1
"movdqa xmmword ptr [rdi+70h], xmm0  | * | jge short loc_402C80 ",icc,1
"lea rdi, [rdi+80h]  | * | lea r11, jpt_40279B ",icc,1
"jge short loc_402C80  | * | add rdi, r8 ",icc,1
"lea r11, jpt_40279B  | * | mov rcx, ds:(jpt_40279B - 402E00h)[r11+r8*8]  ",icc,2
"mov rcx, ds:(jpt_40279B - 402E00h)[r11+r8*8]   | * | jmp r11  ",icc,2
"lea r11, [rcx+r11]  | * | loc_402CD0:  ",icc,1
"jmp r11   | * | cmp r9, 0 ",icc,1
loc_402CD0:   | * | jz short loc_402C80 ,icc,1
"cmp r9, 0  | * | jmp short loc_402CE0 ",icc,1
jz short loc_402C80  | * | align 20h ,icc,1
jmp short loc_402CE0  | * | loc_402CE0:  ,icc,1
"align 20h  | * | sub r8, 80h ",icc,1
"loc_402CE0:   | * | movntdq xmmword ptr [rdi], xmm0 ",icc,1
"sub r8, 80h  | * | movntdq xmmword ptr [rdi+10h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi], xmm0  | * | movntdq xmmword ptr [rdi+20h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi+10h], xmm0  | * | movntdq xmmword ptr [rdi+30h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi+20h], xmm0  | * | movntdq xmmword ptr [rdi+40h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi+30h], xmm0  | * | movntdq xmmword ptr [rdi+50h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi+40h], xmm0  | * | movntdq xmmword ptr [rdi+60h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi+50h], xmm0  | * | movntdq xmmword ptr [rdi+70h], xmm0 ",icc,1
"movntdq xmmword ptr [rdi+60h], xmm0  | * | add rdi, 80h ",icc,1
"movntdq xmmword ptr [rdi+70h], xmm0  | * | cmp r8, 80h ",icc,1
"add rdi, 80h  | * | jge short loc_402CE0 ",icc,1
"cmp r8, 80h  | * | sfence ",icc,1
"jge short loc_402CE0  | * | lea r11, jpt_40279B ",icc,1
"sfence  | * | add rdi, r8 ",icc,1
jmp r11   | * | loc_402D40:  ,icc,1
"align 20h  | * | mov r9d, cs:__libirc_largest_cache_size ",icc,1
"loc_402D40:   | * | cmp r8, r9 ",icc,1
"mov r9d, cs:__libirc_largest_cache_size  | * | jg short loc_402DA0 ",icc,1
"cmp r8, r9  | * | jmp short loc_402D50 ",icc,1
jg short loc_402DA0  | * | align 10h ,icc,1
jmp short loc_402D50  | * | loc_402D50:  ,icc,1
"align 10h  | * | mov [rdi], rdx ",icc,1
"loc_402D50:   | * | mov [rdi+8], rdx ",icc,1
"mov [rdi], rdx  | * | lea r8, [r8-40h] ",icc,1
"mov [rdi+8], rdx  | * | mov [rdi+10h], rdx ",icc,1
"lea r8, [r8-40h]  | * | mov [rdi+18h], rdx ",icc,1
"mov [rdi+10h], rdx  | * | cmp r8, 40h  ",icc,1
"mov [rdi+18h], rdx  | * | mov [rdi+20h], rdx ",icc,1
"cmp r8, 40h   | * | mov [rdi+28h], rdx ",icc,1
"mov [rdi+20h], rdx  | * | mov [rdi+30h], rdx ",icc,1
"mov [rdi+28h], rdx  | * | mov [rdi+38h], rdx ",icc,1
"mov [rdi+30h], rdx  | * | lea rdi, [rdi+40h] ",icc,1
"mov [rdi+38h], rdx  | * | jg short loc_402D50 ",icc,1
"lea rdi, [rdi+40h]  | * | lea r11, jpt_40225E ",icc,2
"jg short loc_402D50  | * | lea rdi, [rdi+r8] ",icc,1
"lea rdi, [rdi+r8]  | * | lea r11, [rcx+r11] ",icc,2
jmp r11   | * | loc_402DA0:  ,icc,1
"align 20h  | * | cmp r9, 0 ",icc,1
loc_402DA0:   | * | jz short loc_402D50 ,icc,1
"cmp r9, 0  | * | jmp short loc_402DB0 ",icc,1
jz short loc_402D50  | * | align 10h ,icc,1
jmp short loc_402DB0  | * | loc_402DB0:  ,icc,1
"align 10h  | * | movnti qword ptr [rdi], rdx ",icc,1
"loc_402DB0:   | * | movnti qword ptr [rdi+8], rdx ",icc,1
"movnti qword ptr [rdi], rdx  | * | lea r8, [r8-40h] ",icc,1
"movnti qword ptr [rdi+8], rdx  | * | movnti qword ptr [rdi+10h], rdx ",icc,1
"lea r8, [r8-40h]  | * | movnti qword ptr [rdi+18h], rdx ",icc,1
"movnti qword ptr [rdi+10h], rdx  | * | movnti qword ptr [rdi+20h], rdx ",icc,1
"movnti qword ptr [rdi+18h], rdx  | * | cmp r8, 40h  ",icc,1
"movnti qword ptr [rdi+20h], rdx  | * | movnti qword ptr [rdi+28h], rdx ",icc,1
"cmp r8, 40h   | * | movnti qword ptr [rdi+30h], rdx ",icc,1
"movnti qword ptr [rdi+28h], rdx  | * | movnti qword ptr [rdi+38h], rdx ",icc,1
"movnti qword ptr [rdi+30h], rdx  | * | lea rdi, [rdi+40h] ",icc,1
"movnti qword ptr [rdi+38h], rdx  | * | jge short loc_402DB0 ",icc,1
"jge short loc_402DB0  | * | lea rdi, [rdi+r8] ",icc,1
"lea r11, [rcx+r11]  | * | __intel_new_memset endp ",icc,1
jmp r11   | * | align 20h ,icc,1
"__intel_new_memset endp  | * | jpt_40279B dq offset locret_4027E0 - 402E00h, offset loc_402824 - 402E00h ",icc,1
"align 20h  | * | dq offset loc_40286B - 402E00h, offset loc_4028B5 - 402E00h  ",icc,1
"jpt_40279B dq offset locret_4027E0 - 402E00h, offset loc_402824 - 402E00h  | * | dq offset loc_402902 - 402E00h, offset loc_40294B - 402E00h ",icc,1
"dq offset loc_40286B - 402E00h, offset loc_4028B5 - 402E00h   | * | dq offset loc_402997 - 402E00h, offset loc_4029E4 - 402E00h ",icc,1
"dq offset loc_402902 - 402E00h, offset loc_40294B - 402E00h  | * | dq offset loc_402A34 - 402E00h, offset loc_402A7E - 402E00h ",icc,1
"dq offset loc_402997 - 402E00h, offset loc_4029E4 - 402E00h  | * | dq offset loc_402ACB - 402E00h, offset loc_402B19 - 402E00h ",icc,1
"dq offset loc_402A34 - 402E00h, offset loc_402A7E - 402E00h  | * | dq offset loc_402B6A - 402E00h, offset loc_402BB7 - 402E00h ",icc,1
"dq offset loc_402ACB - 402E00h, offset loc_402B19 - 402E00h  | * | dq offset loc_402C07 - 402E00h, offset loc_402C58 - 402E00h ",icc,1
"dq offset loc_402B6A - 402E00h, offset loc_402BB7 - 402E00h  | * | dq offset loc_4027DB - 402E00h, offset loc_40281F - 402E00h ",icc,1
"dq offset loc_402C07 - 402E00h, offset loc_402C58 - 402E00h  | * | dq offset loc_402866 - 402E00h, offset loc_4028B0 - 402E00h ",icc,1
"dq offset loc_4027DB - 402E00h, offset loc_40281F - 402E00h  | * | dq offset loc_4028FD - 402E00h, offset loc_402946 - 402E00h ",icc,1
"dq offset loc_402866 - 402E00h, offset loc_4028B0 - 402E00h  | * | dq offset loc_402992 - 402E00h, offset loc_4029DF - 402E00h ",icc,1
"dq offset loc_4028FD - 402E00h, offset loc_402946 - 402E00h  | * | dq offset loc_402A2F - 402E00h, offset loc_402A79 - 402E00h ",icc,1
"dq offset loc_402992 - 402E00h, offset loc_4029DF - 402E00h  | * | dq offset loc_402AC6 - 402E00h, offset loc_402B14 - 402E00h ",icc,1
"dq offset loc_402A2F - 402E00h, offset loc_402A79 - 402E00h  | * | dq offset loc_402B65 - 402E00h, offset loc_402BB2 - 402E00h ",icc,1
"dq offset loc_402AC6 - 402E00h, offset loc_402B14 - 402E00h  | * | dq offset loc_402C02 - 402E00h, offset loc_402C53 - 402E00h ",icc,1
"dq offset loc_402B65 - 402E00h, offset loc_402BB2 - 402E00h  | * | dq offset loc_4027D6 - 402E00h, offset loc_40281A - 402E00h ",icc,1
"dq offset loc_402C02 - 402E00h, offset loc_402C53 - 402E00h  | * | dq offset loc_402861 - 402E00h, offset loc_4028AB - 402E00h ",icc,1
"dq offset loc_4027D6 - 402E00h, offset loc_40281A - 402E00h  | * | dq offset loc_4028F8 - 402E00h, offset loc_402941 - 402E00h ",icc,1
"dq offset loc_402861 - 402E00h, offset loc_4028AB - 402E00h  | * | dq offset loc_40298D - 402E00h, offset loc_4029DA - 402E00h ",icc,1
"dq offset loc_4028F8 - 402E00h, offset loc_402941 - 402E00h  | * | dq offset loc_402A2A - 402E00h, offset loc_402A74 - 402E00h ",icc,1
"dq offset loc_40298D - 402E00h, offset loc_4029DA - 402E00h  | * | dq offset loc_402AC1 - 402E00h, offset loc_402B0F - 402E00h ",icc,1
"dq offset loc_402A2A - 402E00h, offset loc_402A74 - 402E00h  | * | dq offset loc_402B60 - 402E00h, offset loc_402BAD - 402E00h ",icc,1
"dq offset loc_402AC1 - 402E00h, offset loc_402B0F - 402E00h  | * | dq offset loc_402BFD - 402E00h, offset loc_402C4E - 402E00h ",icc,1
"dq offset loc_402B60 - 402E00h, offset loc_402BAD - 402E00h  | * | dq offset loc_4027D1 - 402E00h, offset loc_402815 - 402E00h ",icc,1
"dq offset loc_402BFD - 402E00h, offset loc_402C4E - 402E00h  | * | dq offset loc_40285C - 402E00h, offset loc_4028A6 - 402E00h ",icc,1
"dq offset loc_4027D1 - 402E00h, offset loc_402815 - 402E00h  | * | dq offset loc_4028F3 - 402E00h, offset loc_40293C - 402E00h ",icc,1
"dq offset loc_40285C - 402E00h, offset loc_4028A6 - 402E00h  | * | dq offset loc_402988 - 402E00h, offset loc_4029D5 - 402E00h ",icc,1
"dq offset loc_4028F3 - 402E00h, offset loc_40293C - 402E00h  | * | dq offset loc_402A25 - 402E00h, offset loc_402A6F - 402E00h ",icc,1
"dq offset loc_402988 - 402E00h, offset loc_4029D5 - 402E00h  | * | dq offset loc_402ABC - 402E00h, offset loc_402B0A - 402E00h ",icc,1
"dq offset loc_402A25 - 402E00h, offset loc_402A6F - 402E00h  | * | dq offset loc_402B5B - 402E00h, offset loc_402BA8 - 402E00h ",icc,1
"dq offset loc_402ABC - 402E00h, offset loc_402B0A - 402E00h  | * | dq offset loc_402BF8 - 402E00h, offset loc_402C49 - 402E00h ",icc,1
"dq offset loc_402B5B - 402E00h, offset loc_402BA8 - 402E00h  | * | dq offset loc_4027CC - 402E00h, offset loc_402810 - 402E00h ",icc,1
"dq offset loc_402BF8 - 402E00h, offset loc_402C49 - 402E00h  | * | dq offset loc_402857 - 402E00h, offset loc_4028A1 - 402E00h ",icc,1
"dq offset loc_4027CC - 402E00h, offset loc_402810 - 402E00h  | * | dq offset loc_4028EE - 402E00h, offset loc_402937 - 402E00h ",icc,1
"dq offset loc_402857 - 402E00h, offset loc_4028A1 - 402E00h  | * | dq offset loc_402983 - 402E00h, offset loc_4029D0 - 402E00h ",icc,1
"dq offset loc_4028EE - 402E00h, offset loc_402937 - 402E00h  | * | dq offset loc_402A20 - 402E00h, offset loc_402A6A - 402E00h ",icc,1
"dq offset loc_402983 - 402E00h, offset loc_4029D0 - 402E00h  | * | dq offset loc_402AB7 - 402E00h, offset loc_402B05 - 402E00h ",icc,1
"dq offset loc_402A20 - 402E00h, offset loc_402A6A - 402E00h  | * | dq offset loc_402B56 - 402E00h, offset loc_402BA3 - 402E00h ",icc,1
"dq offset loc_402AB7 - 402E00h, offset loc_402B05 - 402E00h  | * | dq offset loc_402BF3 - 402E00h, offset loc_402C44 - 402E00h ",icc,1
"dq offset loc_402B56 - 402E00h, offset loc_402BA3 - 402E00h  | * | dq offset loc_4027C7 - 402E00h, offset loc_40280B - 402E00h ",icc,1
"dq offset loc_402BF3 - 402E00h, offset loc_402C44 - 402E00h  | * | dq offset loc_402852 - 402E00h, offset loc_40289C - 402E00h ",icc,1
"dq offset loc_4027C7 - 402E00h, offset loc_40280B - 402E00h  | * | dq offset loc_4028E9 - 402E00h, offset loc_402932 - 402E00h ",icc,1
"dq offset loc_402852 - 402E00h, offset loc_40289C - 402E00h  | * | dq offset loc_40297E - 402E00h, offset loc_4029CB - 402E00h ",icc,1
"dq offset loc_4028E9 - 402E00h, offset loc_402932 - 402E00h  | * | dq offset loc_402A1B - 402E00h, offset loc_402A65 - 402E00h ",icc,1
"dq offset loc_40297E - 402E00h, offset loc_4029CB - 402E00h  | * | dq offset loc_402AB2 - 402E00h, offset loc_402B00 - 402E00h ",icc,1
"dq offset loc_402A1B - 402E00h, offset loc_402A65 - 402E00h  | * | dq offset loc_402B51 - 402E00h, offset loc_402B9E - 402E00h ",icc,1
"dq offset loc_402AB2 - 402E00h, offset loc_402B00 - 402E00h  | * | dq offset loc_402BEE - 402E00h, offset loc_402C3F - 402E00h ",icc,1
"dq offset loc_402B51 - 402E00h, offset loc_402B9E - 402E00h  | * | dq offset loc_4027C2 - 402E00h, offset loc_402806 - 402E00h ",icc,1
"dq offset loc_402BEE - 402E00h, offset loc_402C3F - 402E00h  | * | dq offset loc_40284D - 402E00h, offset loc_402897 - 402E00h ",icc,1
"dq offset loc_4027C2 - 402E00h, offset loc_402806 - 402E00h  | * | dq offset loc_4028E4 - 402E00h, offset loc_40292D - 402E00h ",icc,1
"dq offset loc_40284D - 402E00h, offset loc_402897 - 402E00h  | * | dq offset loc_402979 - 402E00h, offset loc_4029C6 - 402E00h ",icc,1
"dq offset loc_4028E4 - 402E00h, offset loc_40292D - 402E00h  | * | dq offset loc_402A16 - 402E00h, offset loc_402A60 - 402E00h ",icc,1
"dq offset loc_402979 - 402E00h, offset loc_4029C6 - 402E00h  | * | dq offset loc_402AAD - 402E00h, offset loc_402AFB - 402E00h ",icc,1
"dq offset loc_402A16 - 402E00h, offset loc_402A60 - 402E00h  | * | dq offset loc_402B4C - 402E00h, offset loc_402B99 - 402E00h ",icc,1
"dq offset loc_402AAD - 402E00h, offset loc_402AFB - 402E00h  | * | dq offset loc_402BE9 - 402E00h, offset loc_402C3A - 402E00h ",icc,1
"dq offset loc_402B4C - 402E00h, offset loc_402B99 - 402E00h  | * | dq offset loc_4027BD - 402E00h, offset loc_402801 - 402E00h ",icc,1
"dq offset loc_402BE9 - 402E00h, offset loc_402C3A - 402E00h  | * | dq offset loc_402848 - 402E00h, offset loc_402892 - 402E00h ",icc,1
"dq offset loc_4027BD - 402E00h, offset loc_402801 - 402E00h  | * | dq offset loc_4028DF - 402E00h, offset loc_402928 - 402E00h ",icc,1
"dq offset loc_402848 - 402E00h, offset loc_402892 - 402E00h  | * | dq offset loc_402974 - 402E00h, offset loc_4029C1 - 402E00h ",icc,1
"dq offset loc_4028DF - 402E00h, offset loc_402928 - 402E00h  | * | dq offset loc_402A11 - 402E00h, offset loc_402A5B - 402E00h ",icc,1
"dq offset loc_402974 - 402E00h, offset loc_4029C1 - 402E00h  | * | dq offset loc_402AA8 - 402E00h, offset loc_402AF6 - 402E00h ",icc,1
"dq offset loc_402A11 - 402E00h, offset loc_402A5B - 402E00h  | * | dq offset loc_402B47 - 402E00h, offset loc_402B94 - 402E00h ",icc,1
"dq offset loc_402AA8 - 402E00h, offset loc_402AF6 - 402E00h  | * | dq offset loc_402BE4 - 402E00h, offset loc_402C35 - 402E00h ",icc,1
"dq offset loc_402B47 - 402E00h, offset loc_402B94 - 402E00h  | * | dq offset loc_4027B8 - 402E00h, offset loc_4027F9 - 402E00h ",icc,1
"dq offset loc_402BE4 - 402E00h, offset loc_402C35 - 402E00h  | * | dq offset loc_402840 - 402E00h, offset loc_40288A - 402E00h ",icc,1
"dq offset loc_4027B8 - 402E00h, offset loc_4027F9 - 402E00h  | * | dq offset loc_4028D7 - 402E00h, offset loc_402920 - 402E00h ",icc,1
"dq offset loc_402840 - 402E00h, offset loc_40288A - 402E00h  | * | dq offset loc_40296C - 402E00h, offset loc_4029B9 - 402E00h ",icc,1
"dq offset loc_4028D7 - 402E00h, offset loc_402920 - 402E00h  | * | dq offset loc_402A09 - 402E00h, offset loc_402A53 - 402E00h ",icc,1
"dq offset loc_40296C - 402E00h, offset loc_4029B9 - 402E00h  | * | dq offset loc_402AA0 - 402E00h, offset loc_402AEE - 402E00h ",icc,1
"dq offset loc_402A09 - 402E00h, offset loc_402A53 - 402E00h  | * | dq offset loc_402B3F - 402E00h, offset loc_402B8C - 402E00h ",icc,1
"dq offset loc_402AA0 - 402E00h, offset loc_402AEE - 402E00h  | * | dq offset loc_402BDC - 402E00h, offset loc_402C2D - 402E00h ",icc,1
"dq offset loc_402B3F - 402E00h, offset loc_402B8C - 402E00h  | * | dq offset loc_4027B0 - 402E00h, offset loc_4027F1 - 402E00h ",icc,1
"dq offset loc_402BDC - 402E00h, offset loc_402C2D - 402E00h  | * | dq offset loc_402838 - 402E00h, offset loc_402882 - 402E00h ",icc,1
"dq offset loc_4027B0 - 402E00h, offset loc_4027F1 - 402E00h  | * | dq offset loc_4028CF - 402E00h, offset loc_402918 - 402E00h ",icc,1
"dq offset loc_402838 - 402E00h, offset loc_402882 - 402E00h  | * | dq offset loc_402964 - 402E00h, offset loc_4029B1 - 402E00h ",icc,1
"dq offset loc_4028CF - 402E00h, offset loc_402918 - 402E00h  | * | dq offset loc_402A01 - 402E00h, offset loc_402A4B - 402E00h ",icc,1
"dq offset loc_402964 - 402E00h, offset loc_4029B1 - 402E00h  | * | dq offset loc_402A98 - 402E00h, offset loc_402AE6 - 402E00h ",icc,1
"dq offset loc_402A01 - 402E00h, offset loc_402A4B - 402E00h  | * | dq offset loc_402B37 - 402E00h, offset loc_402B84 - 402E00h ",icc,1
"dq offset loc_402A98 - 402E00h, offset loc_402AE6 - 402E00h  | * | dq offset loc_402BD4 - 402E00h, offset loc_402C25 - 402E00h ",icc,1
"dq offset loc_402B37 - 402E00h, offset loc_402B84 - 402E00h  | * | dq offset loc_4027A8 - 402E00h, offset loc_4027E9 - 402E00h ",icc,1
"dq offset loc_402BD4 - 402E00h, offset loc_402C25 - 402E00h  | * | dq offset loc_402830 - 402E00h, offset loc_40287A - 402E00h ",icc,1
"dq offset loc_4027A8 - 402E00h, offset loc_4027E9 - 402E00h  | * | dq offset loc_4028C7 - 402E00h, offset loc_402910 - 402E00h ",icc,1
"dq offset loc_402830 - 402E00h, offset loc_40287A - 402E00h  | * | dq offset loc_40295C - 402E00h, offset loc_4029A9 - 402E00h ",icc,1
"dq offset loc_4028C7 - 402E00h, offset loc_402910 - 402E00h  | * | dq offset loc_4029F9 - 402E00h, offset loc_402A43 - 402E00h ",icc,1
"dq offset loc_40295C - 402E00h, offset loc_4029A9 - 402E00h  | * | dq offset loc_402A90 - 402E00h, offset loc_402ADE - 402E00h ",icc,1
"dq offset loc_4029F9 - 402E00h, offset loc_402A43 - 402E00h  | * | dq offset loc_402B2F - 402E00h, offset loc_402B7C - 402E00h ",icc,1
"dq offset loc_402A90 - 402E00h, offset loc_402ADE - 402E00h  | * | dq offset loc_402BCC - 402E00h, offset loc_402C1D - 402E00h ",icc,1
"dq offset loc_402B2F - 402E00h, offset loc_402B7C - 402E00h  | * | dq offset loc_4027A0 - 402E00h, offset loc_4027E1 - 402E00h ",icc,1
"dq offset loc_402BCC - 402E00h, offset loc_402C1D - 402E00h  | * | dq offset loc_402828 - 402E00h, offset loc_402872 - 402E00h ",icc,1
"dq offset loc_4027A0 - 402E00h, offset loc_4027E1 - 402E00h  | * | dq offset loc_4028BF - 402E00h, offset loc_402908 - 402E00h ",icc,1
"dq offset loc_402828 - 402E00h, offset loc_402872 - 402E00h  | * | dq offset loc_402954 - 402E00h, offset loc_4029A1 - 402E00h ",icc,1
"dq offset loc_4028BF - 402E00h, offset loc_402908 - 402E00h  | * | dq offset loc_4029F1 - 402E00h, offset loc_402A3B - 402E00h ",icc,1
"dq offset loc_402954 - 402E00h, offset loc_4029A1 - 402E00h  | * | dq offset loc_402A88 - 402E00h, offset loc_402AD6 - 402E00h ",icc,1
"dq offset loc_4029F1 - 402E00h, offset loc_402A3B - 402E00h  | * | dq offset loc_402B27 - 402E00h, offset loc_402B74 - 402E00h ",icc,1
"dq offset loc_402A88 - 402E00h, offset loc_402AD6 - 402E00h  | * | dq offset loc_402BC4 - 402E00h, offset loc_402C15 - 402E00h ",icc,1
"dq offset loc_402B27 - 402E00h, offset loc_402B74 - 402E00h  | * | public __intel_ssse3_memmove ",icc,1
"dq offset loc_402BC4 - 402E00h, offset loc_402C15 - 402E00h  | * | __intel_ssse3_memmove proc near  ",icc,1
"public __intel_ssse3_memmove  | * | mov rax, rdi ",icc,1
"__intel_ssse3_memmove proc near   | * | cmp rdi, rsi ",icc,1
"mov rax, rdi  | * | jb short loc_403416 ",icc,1
"cmp rdi, rsi  | * | jz locret_404E98  ",icc,1
"jb short loc_403416  | * | cmp rdx, 4Fh  ",icc,1
jz locret_404E98   | * | jbe short loc_403416 ,icc,1
"cmp rdx, 4Fh   | * | jmp short loc_403490 ",icc,1
jbe short loc_403416  | * | loc_403416:  ,icc,1
"jmp short loc_403490  | * | cmp rdx, 4Fh  ",icc,1
"loc_403416:   | * | lea r11, jpt_403430 ",icc,1
"cmp rdx, 4Fh   | * | ja short def_403430  ",icc,1
"lea r11, jpt_403430  | * | movsxd r9, ds:(jpt_403430 - 40A210h)[r11+rdx*4] ",icc,1
"ja short def_403430   | * | add rsi, rdx ",icc,1
"movsxd r9, ds:(jpt_403430 - 40A210h)[r11+rdx*4]  | * | add rdi, rdx ",icc,1
"add rsi, rdx  | * | add r9, r11 ",icc,1
"add rdi, rdx  | * | jmp r9  ",icc,1
"add r9, r11  | * | ud2 ",icc,5
jmp r9   | * | align 20h ,icc,1
ud2  | * | def_403430:  ,icc,1
"align 20h  | * | movdqu xmm0, xmmword ptr [rsi]  ",icc,1
"def_403430:   | * | mov rcx, rdi ",icc,1
"movdqu xmm0, xmmword ptr [rsi]   | * | and rdi, 0FFFFFFFFFFFFFFF0h ",icc,2
"mov rcx, rdi  | * | add rdi, 10h ",icc,1
"and rdi, 0FFFFFFFFFFFFFFF0h  | * | mov r8, rcx ",icc,1
"add rdi, 10h  | * | sub rcx, rdi ",icc,1
"mov r8, rcx  | * | add rdx, rcx ",icc,1
"sub rcx, rdi  | * | sub rsi, rcx ",icc,1
"add rdx, rcx  | * | mov ecx, cs:__libirc_largest_cache_size_half ",icc,1
"sub rsi, rcx  | * | cmp rdx, rcx ",icc,2
"mov ecx, cs:__libirc_largest_cache_size_half  | * | mov r9, rsi ",icc,2
"cmp rdx, rcx  | * | ja loc_405C10 ",icc,1
"mov r9, rsi  | * | and r9, 0Fh  ",icc,2
ja loc_405C10  | * | jz short loc_4034F0  ,icc,1
"and r9, 0Fh   | * | mov ecx, cs:__libirc_data_cache_size_half ",icc,2
"jz short loc_4034F0   | * | lea r11, jpt_403487 ",icc,1
"mov ecx, cs:__libirc_data_cache_size_half  | * | movsxd r9, ds:(jpt_403487 - 40A350h)[r11+r9*4] ",icc,1
"lea r11, jpt_403487  | * | add r9, r11 ",icc,1
"movsxd r9, ds:(jpt_403487 - 40A350h)[r11+r9*4]  | * | jmp r9  ",icc,1
jmp r9   | * | align 10h ,icc,4
ud2  | * | loc_403490:  ,icc,1
"align 10h  | * | movdqu xmm0, xmmword ptr [rsi+rdx-10h] ",icc,1
"loc_403490:   | * | add rsi, rdx ",icc,1
"movdqu xmm0, xmmword ptr [rsi+rdx-10h]  | * | lea r8, [rdi+rdx-10h] ",icc,1
"add rsi, rdx  | * | add rdi, rdx ",icc,2
"lea r8, [rdi+rdx-10h]  | * | mov rcx, rdi ",icc,1
"add rdi, rdx  | * | and rcx, 0Fh ",icc,1
"mov rcx, rdi  | * | xor rdi, rcx ",icc,1
"and rcx, 0Fh  | * | sub rdx, rcx ",icc,1
"xor rdi, rcx  | * | sub rsi, rcx ",icc,1
"sub rdx, rcx  | * | mov ecx, cs:__libirc_largest_cache_size_half ",icc,1
"cmp rdx, rcx  | * | ja loc_405DD0 ",icc,1
ja loc_405DD0  | * | jz loc_403720  ,icc,1
"jz loc_403720   | * | lea r11, jpt_4034E1 ",icc,1
"mov ecx, cs:__libirc_data_cache_size_half  | * | movsxd r9, ds:(jpt_4034E1 - 40A390h)[r11+r9*4] ",icc,1
"lea r11, jpt_4034E1  | * | add r9, r11 ",icc,1
"movsxd r9, ds:(jpt_4034E1 - 40A390h)[r11+r9*4]  | * | jmp r9  ",icc,1
ud2  | * | loc_4034F0:  ,icc,1
"align 10h  | * | sub rdx, 10h  ",icc,1
"loc_4034F0:   | * | movdqa xmm1, xmmword ptr [rsi] ",icc,1
"sub rdx, 10h   | * | add rsi, 10h ",icc,1
"movdqa xmm1, xmmword ptr [rsi]  | * | movdqa xmmword ptr [rdi], xmm1 ",icc,1
"add rsi, 10h  | * | add rdi, 10h ",icc,1
"movdqa xmmword ptr [rdi], xmm1  | * | cmp rdx, 80h ",icc,1
"add rdi, 10h  | * | movdqu xmmword ptr [r8], xmm0 ",icc,1
"cmp rdx, 80h  | * | ja short loc_403560 ",icc,1
"movdqu xmmword ptr [r8], xmm0  | * | cmp rdx, 40h ",icc,2
ja short loc_403560  | * | jb short loc_403542 ,icc,1
"cmp rdx, 40h  | * | def_403556:  ",icc,1
"jb short loc_403542  | * | movaps xmm4, xmmword ptr [rsi] ",icc,1
"def_403556:   | * | movaps xmm1, xmmword ptr [rsi+10h] ",icc,1
"movaps xmm4, xmmword ptr [rsi]  | * | movaps xmm2, xmmword ptr [rsi+20h] ",icc,1
"movaps xmm1, xmmword ptr [rsi+10h]  | * | movaps xmm3, xmmword ptr [rsi+30h] ",icc,2
"movaps xmm2, xmmword ptr [rsi+20h]  | * | movaps xmmword ptr [rdi], xmm4 ",icc,1
"movaps xmm3, xmmword ptr [rsi+30h]  | * | movaps xmmword ptr [rdi+10h], xmm1 ",icc,2
"movaps xmmword ptr [rdi], xmm4  | * | movaps xmmword ptr [rdi+20h], xmm2 ",icc,1
"movaps xmmword ptr [rdi+10h], xmm1  | * | movaps xmmword ptr [rdi+30h], xmm3 ",icc,4
